timestamp;PV-Erzeugung_kW;Licht_und_Kraft_kW;Verbrauch_Mobilitaet_kW;Netzbezug_kW;Einspeisung_kW;Verbrauch_Haustechnik_kW;Available_Power_kW;Mobilitaet_aus_PV_Strom_kW;Stromverbrauch_Gesamt
02.10.2022 17:30;2.5;21.5;0.1;70.5;0;52.85;18.9;0;74.45
02.10.2022 17:45;1;18.95;0;69;0;52.9;17.95;0;71.85
02.10.2022 18:00;0;16.35;0.1;68.7;0;52.5;16.25;0;68.95
02.10.2022 18:15;0;17.5;0.1;68.4;0;52.55;17.4;0;70.15
02.10.2022 18:30;0;17.4;0.1;62.4;0;49.7;17.3;0;67.2
02.10.2022 18:45;0;17.3;0.1;60;0;45.15;17.2;0;62.55
02.10.2022 19:00;0;17.35;0.1;52.5;0;42.2;17.25;0;59.65
02.10.2022 19:15;0;17.25;0;51.3;0;34.8;17.25;0;52.05
02.10.2022 19:30;0;19.95;0.1;55.2;0;32.95;19.85;0;53
02.10.2022 19:45;0;18.85;0.1;57.3;0;35.95;18.75;0;54.9
02.10.2022 20:00;0;17.25;0.1;48.3;0;38.75;17.15;0;56.1
02.10.2022 20:15;0;17.25;0.1;47.7;0;31.05;17.15;0;48.4
02.10.2022 20:30;0;17.2;0;47.7;0;30.9;17.2;0;48.1
02.10.2022 20:45;0;17.25;0.1;48.3;0;30.4;17.15;0;47.75
02.10.2022 21:00;0;17.35;0.1;48;0;30.8;17.25;0;48.25
02.10.2022 21:15;0;17;0.1;57;0;30.9;16.9;0;48
02.10.2022 21:30;0;17.55;0.1;48.9;0;40.4;17.45;0;58.05
02.10.2022 21:45;0;17.15;0.1;46.8;0;30.65;17.05;0;47.9
02.10.2022 22:00;0;16.1;0;47.1;0;30.8;16.1;0;46.9
02.10.2022 22:15;0;16.1;0.1;46.5;0;30.95;16;0;47.15
02.10.2022 22:30;0;16.1;0.1;46.8;0;30.4;16;0;46.6
02.10.2022 22:45;0;16.15;0.1;51.9;0;30.75;16.05;0;47
02.10.2022 23:00;0;16.25;0.1;51.3;0;37.1;16.15;0;53.45
02.10.2022 23:15;0;16.15;0.1;47.4;0;34.15;16.05;0;50.4
02.10.2022 23:30;0;19;0;51.3;0;30.45;19;0;49.45
02.10.2022 23:45;0;20.5;0.1;51.3;0;30.75;20.4;0;51.35
03.10.2022 00:00;0;20.55;0.1;51.3;0;30.8;20.45;0;51.45
03.10.2022 00:15;0;20.55;0.1;51;0;30.75;20.45;0;51.4
03.10.2022 00:30;0;20.75;0.1;59.7;0;30.35;20.65;0;51.2
03.10.2022 00:45;0;20.9;0.1;52.5;0;39.65;20.8;0;60.65
03.10.2022 01:00;0;20.75;0;51.6;0;31;20.75;0;51.75
03.10.2022 01:15;0;21.15;0.1;51.9;0;30.8;21.05;0;52.05
03.10.2022 01:30;0;21.2;0.1;51.9;0;30.85;21.1;0;52.15
03.10.2022 01:45;0;21.25;0.1;51.3;0;30.75;21.15;0;52.1
03.10.2022 02:00;0;21.15;0.1;51.9;0;30.25;21.05;0;51.5
03.10.2022 02:15;0;20.95;0.1;60.3;0;30.7;20.85;0;51.75
03.10.2022 02:30;0;18.1;0;47.4;0;40.6;18.1;0;58.7
03.10.2022 02:45;0;16.4;0.1;47.1;0;30.85;16.3;0;47.35
03.10.2022 03:00;0;16.2;0.1;46.8;0;30.75;16.1;0;47.05
03.10.2022 03:15;0;16.2;0.1;46.8;0;30.95;16.1;0;47.25
03.10.2022 03:30;0;16.1;0.1;53.7;0;30.55;16;0;46.75
03.10.2022 03:45;0;16.2;0.1;51;0;38.85;16.1;0;55.15
03.10.2022 04:00;0;16.1;0;48.3;0;33.55;16.1;0;49.65
03.10.2022 04:15;0;16.65;0.1;50.1;0;32.45;16.55;0;49.2
03.10.2022 04:30;0;17.55;0.1;49.5;0;32.8;17.45;0;50.45
03.10.2022 04:45;0;16.1;0.1;51.3;0;32.85;16;0;49.05
03.10.2022 05:00;0;16.1;0.1;71.1;0;35.75;16;0;51.95
03.10.2022 05:15;0;16.4;0;65.7;0;56.25;16.4;0;72.65
03.10.2022 05:30;0;17.05;0.1;65.7;0;48.65;16.95;0;65.8
03.10.2022 05:45;0;17.1;0.1;66.3;0;48.8;17;0;66
03.10.2022 06:00;0;17.1;0.1;68.1;0;49.5;17;0;66.7
03.10.2022 06:15;0;17.1;0.1;69.3;0;51.1;17;0;68.3
03.10.2022 06:30;0;17.05;0.1;74.7;0;53.15;16.95;0;70.3
03.10.2022 06:45;0.7;15.65;0;65.1;0;57.65;14.95;0;73.3
03.10.2022 07:00;2.7;15.55;0.1;63.9;0;50.7;12.75;0;66.35
03.10.2022 07:15;5.9;15.6;0.1;60.9;0;51.55;9.6;0;67.25
03.10.2022 07:30;7.3;15.55;0.1;62.1;0;52.75;8.15;0;68.4
03.10.2022 07:45;9.7;15.65;0.1;65.4;0;52.65;5.85;0;68.4
03.10.2022 08:00;17.6;16.55;0.1;53.1;0;62.45;0;0;79.1
03.10.2022 08:15;14.2;16.55;0;54.9;0;53;2.35;0;69.55
03.10.2022 08:30;17.9;15.6;0.1;48.6;0;52.9;0;0;68.6
03.10.2022 08:45;30.9;15.55;0.1;33;0;52.7;0;0;68.35
03.10.2022 09:00;43.3;15.6;0.1;23.4;0;52.4;0;0;68.1
03.10.2022 09:15;55.1;15.6;0.1;22.5;0;52.75;0;0;68.45
03.10.2022 09:30;48.1;15.55;0.1;26.7;0.3;62.6;0;0;78.25
03.10.2022 09:45;21.7;16.05;0;49.2;0;52.5;0;0;68.55
03.10.2022 10:00;27.8;19.85;0.1;42.9;0;52.75;0;0;72.7
03.10.2022 10:15;29.8;16.75;0.1;34.5;0;52.75;0;0;69.6
03.10.2022 10:30;46.8;15.6;0.1;26.1;0;52.4;0;0;68.1
03.10.2022 10:45;51.8;15.65;0.1;24.9;0.3;58.2;0;0;73.95
03.10.2022 11:00;48.7;15.6;0.1;18;0.3;56.85;0;0;72.55
03.10.2022 11:15;42.5;15.55;0;28.5;0;52.65;0;0;68.2
03.10.2022 11:30;50.8;15.6;0.1;20.1;5.7;52.35;0;0;68.05
03.10.2022 11:45;77.4;15.6;0.1;18.3;21.3;52.65;0;0.1;68.35
03.10.2022 12:00;55.4;15.7;0.1;21.9;19.2;57.7;0;0;73.5
03.10.2022 12:15;108.7;16.65;0.1;9;30.9;57.4;0;0.1;74.15
03.10.2022 12:30;71.9;19.9;0.1;12.3;24.9;52.7;0;0;72.7
03.10.2022 12:45;109.7;17.2;0;1.2;40.5;52.55;0;0;69.75
03.10.2022 13:00;53.1;15.85;0.1;33.6;0;52.6;0;0;68.55
03.10.2022 13:15;38.8;19.4;0.1;38.7;0;59.95;0;0;79.45
03.10.2022 13:30;43.8;17.3;0.1;18.6;4.2;55.65;0;0;73.05
03.10.2022 13:45;69.4;15.65;0.1;10.8;12.6;52.45;0;0.1;68.2
03.10.2022 14:00;91.2;15.65;0.1;5.7;22.8;52.55;0;0.1;68.3
03.10.2022 14:15;58.3;15.65;0;32.1;4.5;52.95;0;0;68.6
03.10.2022 14:30;53.3;15.6;0.1;13.8;4.2;63.4;0;0;79.1
03.10.2022 14:45;64.6;15.6;0.1;6;0.9;52.7;0;0;68.4
03.10.2022 15:00;41.6;15.6;0.1;24.6;0;52.95;0;0;68.65
03.10.2022 15:15;58;15.85;0.1;22.5;0;52.7;0;0;68.65
03.10.2022 15:30;45.3;18.65;0.1;33.3;0;61.05;0;0;79.8
03.10.2022 15:45;32.7;16.85;0;33.6;0;55.45;0;0;72.3
03.10.2022 16:00;43.6;19;0.1;30.3;0;53;0;0;72.1
03.10.2022 16:15;27.7;19.65;0.1;50.4;0;52.7;0;0;72.45
03.10.2022 16:30;14.1;15.75;0.1;62.1;0;56.3;1.55;0;72.15
03.10.2022 16:45;15.3;15.55;0.1;55.5;0;60.35;0.15;0;76
03.10.2022 17:00;8.3;15.55;0.1;60;0;53;7.15;0;68.65
03.10.2022 17:15;7.2;15.65;0;61.5;0;52.95;8.45;0;68.6
03.10.2022 17:30;4.2;15.6;0.1;75.6;0;53.05;11.3;0;68.75
03.10.2022 17:45;2.4;15.6;0.1;65.4;0;63.55;13.1;0;79.25
03.10.2022 18:00;0.5;17.55;0.1;66.3;0;51.85;16.95;0;69.5
03.10.2022 18:15;0;20.25;0.1;65.7;0;46.4;20.15;0;66.75
03.10.2022 18:30;0;20.05;0.1;63.6;0;45.2;19.95;0;65.35
03.10.2022 18:45;0;17.1;0;69.3;0;46.35;17.1;0;63.45
03.10.2022 19:00;0;17.1;0.1;51.6;0;50.9;17;0;68.1
03.10.2022 19:15;0;17.15;0.1;50.1;0;34.1;17.05;0;51.35
03.10.2022 19:30;0;17.15;0.1;49.8;0;32.85;17.05;0;50.1
03.10.2022 19:45;0;17.15;0.1;49.2;0;32.75;17.05;0;50
03.10.2022 20:00;0;17.1;0.1;53.4;0;31.85;17;0;49.05
03.10.2022 20:15;0;17.1;0;51.3;0;37.7;17.1;0;54.8
03.10.2022 20:30;0;17;0.1;47.7;0;33.15;16.9;0;50.25
03.10.2022 20:45;0;17;0.1;47.7;0;30.65;16.9;0;47.75
03.10.2022 21:00;0;17;0.1;48.9;0;30.75;16.9;0;47.85
03.10.2022 21:15;0;19.6;0.1;49.5;0;30.4;19.5;0;50.1
03.10.2022 21:30;0;18.35;0;53.1;0;30.55;18.35;0;48.9
03.10.2022 21:45;0;17;0.1;51.9;0;36.65;16.9;0;53.75
03.10.2022 22:00;0;16.05;0.1;47.1;0;34.8;15.95;0;50.95
03.10.2022 22:15;0;16.1;0.1;46.5;0;31;16;0;47.2
03.10.2022 22:30;0;16.05;0.1;46.5;0;30.45;15.95;0;46.6
03.10.2022 22:45;0;16.05;0.1;46.5;0;30.4;15.95;0;46.55
03.10.2022 23:00;0;16.05;0;47.1;0;30.8;16.05;0;46.85
03.10.2022 23:15;0;16.15;0.1;55.8;0;30.85;16.05;0;47.1
03.10.2022 23:30;0;16.1;0.1;46.5;0;39.8;16;0;56
03.10.2022 23:45;0;16.1;0.1;46.5;0;30.4;16;0;46.6
04.10.2022 00:00;0;16.1;0.1;47.1;0;30.65;16;0;46.85
04.10.2022 00:15;0;16.1;0.1;46.5;0;30.75;16;0;46.95
04.10.2022 00:30;0;16.1;0;46.8;0;30.65;16.1;0;46.75
04.10.2022 00:45;0;16.05;0.1;46.5;0;30.75;15.95;0;46.9
04.10.2022 01:00;0;16.15;0.1;55.8;0;30.5;16.05;0;46.75
04.10.2022 01:15;0;16.15;0.1;46.8;0;39.75;16.05;0;56
04.10.2022 01:30;0;16.1;0.1;46.8;0;30.7;16;0;46.9
04.10.2022 01:45;0;16.1;0.1;46.8;0;30.9;16;0;47.1
04.10.2022 02:00;0;16.1;0;46.8;0;30.65;16.1;0;46.75
04.10.2022 02:15;0;16.1;0.1;46.8;0;30.7;16;0;46.9
04.10.2022 02:30;0;16;0.1;46.5;0;30.65;15.9;0;46.75
04.10.2022 02:45;0;16.05;0.1;53.1;0;30.45;15.95;0;46.6
04.10.2022 03:00;0;16.15;0.1;49.8;0;38.55;16.05;0;54.8
04.10.2022 03:15;0;16.05;0;46.8;0;32.5;16.05;0;48.55
04.10.2022 03:30;0;16.1;0.1;46.5;0;30.65;16;0;46.85
04.10.2022 03:45;0;16.05;0.1;47.4;0;30.7;15.95;0;46.85
04.10.2022 04:00;0;16;0.1;48.3;0;31.4;15.9;0;47.5
04.10.2022 04:15;0;16.05;0.1;48.9;0;32.3;15.95;0;48.45
04.10.2022 04:30;0;17;0.1;50.4;0;32.75;16.9;0;49.85
04.10.2022 04:45;0;17.2;0;55.2;0;32.75;17.2;0;49.95
04.10.2022 05:00;0;16.15;0.1;65.1;0;40.7;16.05;0;56.95
04.10.2022 05:15;0;16.3;0.1;67.8;0;48.9;16.2;0;65.3
04.10.2022 05:30;0;21.8;0.1;69.3;0;48.5;21.7;0;70.4
04.10.2022 05:45;0;22.2;0.1;73.2;0;47.8;22.1;0;70.1
04.10.2022 06:00;0;25.8;0.1;75;0;48.9;25.7;0;74.8
04.10.2022 06:15;0;24.9;0;85.8;0;50.45;24.9;0;75.35
04.10.2022 06:30;0.5;25.6;0.1;72.6;0;59.6;25;0;85.3
04.10.2022 06:45;2.9;24.95;0.1;73.8;0;49;21.95;0;74.05
04.10.2022 07:00;5.7;27.55;0.1;70.8;0;49.6;21.75;0;77.25
04.10.2022 07:15;8.7;27.35;0.4;70.5;0;51.25;18.25;0;79
04.10.2022 07:30;13.5;29.9;4.2;76.5;0;52;12.2;0;86.1
04.10.2022 07:45;24.9;27.95;4.8;60.9;0;60.1;0;0;92.85
04.10.2022 08:00;29.4;29.75;7.3;62.7;0;54.4;0;0;91.45
04.10.2022 08:15;30.1;29.35;8.5;57.3;0;53.1;0;0;90.95
04.10.2022 08:30;31.7;29.4;8.4;56.1;0;52.25;0;0;90.05
04.10.2022 08:45;36.6;24.8;8.5;49.8;0;52.6;0;0;85.9
04.10.2022 09:00;45.1;28.75;8.4;52.2;0;52.6;0;0;89.75
04.10.2022 09:15;40.1;26.35;8.5;51.3;0;62.9;0;0;97.75
04.10.2022 09:30;39.2;27.9;8.5;48.9;0;52.6;0;0;89
04.10.2022 09:45;44;27.6;8.5;41.7;0;52.75;0;0;88.85
04.10.2022 10:00;52.5;26.8;9.1;39;0;52.55;0;0;88.45
04.10.2022 10:15;48.7;27.25;9.2;48;0;55.6;0;0;92.05
04.10.2022 10:30;47.6;27.15;9.2;40.2;0;60.4;0;0;96.75
04.10.2022 10:45;51.3;25.6;9.2;38.7;0;52.55;0;0;87.35
04.10.2022 11:00;51.8;28.45;9.2;36.9;0;53.05;0;0;90.7
04.10.2022 11:15;48.8;28.6;8.6;48;0;53.05;0;0;90.25
04.10.2022 11:30;43.5;28;8.6;45.3;0;58.3;0;0;94.9
04.10.2022 11:45;79.5;29.2;8.7;12.9;0;57.85;0;0;95.75
04.10.2022 12:00;83.1;26;8.3;7.2;0.9;53.15;0;3.95;87.45
04.10.2022 12:15;99.8;29.1;5.8;0;11.1;60.5;0;5.8;95.4
04.10.2022 12:30;99.1;26.8;4.4;1.5;3.3;54.35;0;4.4;85.55
04.10.2022 12:45;90.1;27.1;4.4;0;6.3;62.35;0;0.65;93.85
04.10.2022 13:00;96.2;27.05;4.3;0;11.4;53.5;0;4.3;84.85
04.10.2022 13:15;87.8;24.95;4.4;0.9;5.4;53.2;0;4.4;82.55
04.10.2022 13:30;76.6;26.4;4.2;22.5;0;54.3;0;0;84.9
04.10.2022 13:45;72.9;26.55;2.2;9.9;0.3;64;0;0;92.75
04.10.2022 14:00;73.2;26.15;0.3;5.7;0.3;53.1;0;0;79.55
04.10.2022 14:15;74.1;25.35;0.1;12;0.6;53.3;0;0;78.75
04.10.2022 14:30;66.7;28.15;0.1;22.8;0;58.5;0;0;86.75
04.10.2022 14:45;65.7;25.9;0.1;13.8;0;59.6;0;0;85.6
04.10.2022 15:00;56.2;27.95;0.1;25.5;0;53.15;0;0;81.2
04.10.2022 15:15;50.5;23.65;0.1;30.6;0;53.15;0;0;76.9
04.10.2022 15:30;40.9;24.45;0;47.1;0;57;0;0;81.45
04.10.2022 15:45;38.8;25.8;0.1;41.1;0;60.25;0;0;86.15
04.10.2022 16:00;34.2;26.15;0.1;45.6;0;53.3;0;0;79.55
04.10.2022 16:15;28.2;25.5;0.1;55.8;0;53.15;0;0;78.75
04.10.2022 16:30;21.9;26.05;0.1;68.4;0;58.55;4.05;0;84.7
04.10.2022 16:45;16.4;24.6;0.1;69.3;0;63.6;8.1;0;88.3
04.10.2022 17:00;11.4;24.65;0;67.2;0;59.35;13.25;0;84
04.10.2022 17:15;5.8;27.4;0.1;86.4;0;53.45;21.5;0;80.95
04.10.2022 17:30;3;24.85;0.1;76.2;0;64.05;21.75;0;89
04.10.2022 17:45;1.4;23.95;0.1;76.2;0;54.05;22.45;0;78.1
04.10.2022 18:00;0.4;26.2;0.1;74.4;0;52.45;25.7;0;78.75
04.10.2022 18:15;0;20.8;0.1;75.3;0;52.2;20.7;0;73.1
04.10.2022 18:30;0;24.65;0;69.9;0;51.15;24.65;0;75.8
04.10.2022 18:45;0;24.35;0.1;65.4;0;45.35;24.25;0;69.8
04.10.2022 19:00;0;20.85;0.1;54;0;42.1;20.75;0;63.05
04.10.2022 19:15;0;17.95;0.1;57.6;0;34.15;17.85;0;52.2
04.10.2022 19:30;0;21.05;0.1;58.2;0;39.7;20.95;0;60.85
04.10.2022 19:45;0;20.5;0.1;50.4;0;36.05;20.4;0;56.65
04.10.2022 20:00;0;17.35;0;47.4;0;31.45;17.35;0;48.8
04.10.2022 20:15;0;16.8;0.1;48.6;0;30.6;16.7;0;47.5
04.10.2022 20:30;0;20.2;0.1;56.7;0;30.6;20.1;0;50.9
04.10.2022 20:45;0;20.4;0.1;53.4;0;37.2;20.3;0;57.7
04.10.2022 21:00;0;16.7;0.1;47.1;0;33.95;16.6;0;50.75
04.10.2022 21:15;0;16.45;0.1;46.5;0;30.7;16.35;0;47.25
04.10.2022 21:30;0;16;0;47.1;0;30.25;16;0;46.25
04.10.2022 21:45;0;17.35;0.1;48;0;30.55;17.25;0;48
04.10.2022 22:00;0;16.2;0.1;55.5;0;32;16.1;0;48.3
04.10.2022 22:15;0;15.8;0.1;46.5;0;38.9;15.7;0;54.8
04.10.2022 22:30;0;15.75;0.1;46.2;0;30.65;15.65;0;46.5
04.10.2022 22:45;0;15.75;0.1;46.5;0;30.65;15.65;0;46.5
04.10.2022 23:00;0;15.8;0;46.5;0;30.75;15.8;0;46.55
04.10.2022 23:15;0;15.75;0.1;46.2;0;30.7;15.65;0;46.55
04.10.2022 23:30;0;15.8;0.1;56.4;0;30.4;15.7;0;46.3
04.10.2022 23:45;0;15.95;0.1;46.2;0;40.55;15.85;0;56.6
05.10.2022 00:00;0;15.85;0.1;46.2;0;30.45;15.75;0;46.4
05.10.2022 00:15;0;15.85;0.1;46.5;0;30.35;15.75;0;46.3
05.10.2022 00:30;0;16.05;0;46.5;0;30.5;16.05;0;46.55
05.10.2022 00:45;0;16.1;0.1;46.5;0;30.55;16;0;46.75
05.10.2022 01:00;0;16;0.1;49.2;0;30.55;15.9;0;46.65
05.10.2022 01:15;0;16.45;0.1;53.7;0;34.15;16.35;0;50.7
05.10.2022 01:30;0;16.5;0.1;47.1;0;36.2;16.4;0;52.8
05.10.2022 01:45;0;17.65;0.1;48.6;0;30.3;17.55;0;48.05
05.10.2022 02:00;0;17.45;0;46.8;0;30.45;17.45;0;47.9
05.10.2022 02:15;0;17.05;0.1;47.7;0;30.5;16.95;0;47.65
05.10.2022 02:30;0;17.45;0.1;48;0;30.25;17.35;0;47.8
05.10.2022 02:45;0;17;0.1;47.1;0;30.5;16.9;0;47.6
05.10.2022 03:00;0;16.3;0.1;56.1;0;31.8;16.2;0;48.2
05.10.2022 03:15;0;17.3;0.1;47.7;0;38.25;17.2;0;55.65
05.10.2022 03:30;0;16.95;0;47.4;0;30.45;16.95;0;47.4
05.10.2022 03:45;0;17.2;0.1;48;0;30.6;17.1;0;47.9
05.10.2022 04:00;0;16.35;0.1;47.7;0;30.95;16.25;0;47.4
05.10.2022 04:15;0;15.75;0.1;48.6;0;32.25;15.65;0;48.1
05.10.2022 04:30;0;15.75;0.1;48.3;0;32.9;15.65;0;48.75
05.10.2022 04:45;0;16.2;0.1;51.3;0;32.6;16.1;0;48.9
05.10.2022 05:00;0;16.75;0;71.4;0;35.9;16.75;0;52.65
05.10.2022 05:15;0;17.65;0.1;69.3;0;55.45;17.55;0;73.2
05.10.2022 05:30;0;20.65;0.1;68.1;0;49;20.55;0;69.75
05.10.2022 05:45;0;19.8;0.1;72.3;0;49.05;19.7;0;68.95
05.10.2022 06:00;0;23.9;0.1;74.1;0;49.4;23.8;0;73.4
05.10.2022 06:15;0;23.35;0;75.3;0;50.95;23.35;0;74.3
05.10.2022 06:30;0;25.25;0.1;85.2;0;51.75;25.15;0;77.1
05.10.2022 06:45;1.2;26.05;0.1;76.8;0;58.9;24.75;0;85.05
05.10.2022 07:00;3.2;27.55;1;73.5;0;50.75;23.35;0;79.3
05.10.2022 07:15;5.8;26.9;3.7;76.8;0;51.45;17.4;0;82.05
05.10.2022 07:30;11.4;28.45;3.7;74.1;0;52.7;13.35;0;84.85
05.10.2022 07:45;16.7;29.55;3.7;72.3;0;52.5;9.15;0;85.75
05.10.2022 08:00;22;27.4;6.7;70.2;0;60.2;0;0;94.3
05.10.2022 08:15;28.5;30.95;7.6;57.6;0;56;0;0;94.55
05.10.2022 08:30;32.7;27.6;7.3;61.8;0;52.55;0;0;87.45
05.10.2022 08:45;39.3;28.1;7.2;47.7;0;59.3;0;0;94.6
05.10.2022 09:00;43.2;25.75;7.2;50.7;0;54.4;0;0;87.35
05.10.2022 09:15;48.6;26.15;7.2;38.4;0;63.25;0;0;96.6
05.10.2022 09:30;56.4;25.5;7.2;28.2;0;53.65;0;0;86.35
05.10.2022 09:45;61.1;27.85;4.9;25.2;0;53.2;0;0;85.95
05.10.2022 10:00;66;26.2;3.2;21.9;0;53;0;0;82.4
05.10.2022 10:15;75.9;25.1;3.4;6.6;0.9;62.6;0;0;91.1
05.10.2022 10:30;87.9;23.55;7.8;1.2;5.7;54.85;0;7.8;86.2
05.10.2022 10:45;86.1;26.2;14.7;8.1;0;53.25;0;6.65;94.15
05.10.2022 11:00;85.1;25.7;15.1;16.2;0;53.35;0;6.05;94.15
05.10.2022 11:15;94.9;27.3;15.2;4.5;0.3;62.2;0;5.4;104.7
05.10.2022 11:30;96.2;27.3;10.3;1.5;4.8;56.05;0;10.3;93.65
05.10.2022 11:45;96;26.3;3.8;0;11.1;53.75;0;3.8;83.85
05.10.2022 12:00;97.2;26.2;3.9;0.6;4.5;53.8;0;3.9;83.9
05.10.2022 12:15;99.9;24.95;3.8;0;14.7;65.15;0;3.8;93.9
05.10.2022 12:30;91.9;23.8;3.8;0;7.2;55.05;0;3.8;82.65
05.10.2022 12:45;93.1;26.9;3.9;0;7.5;54.15;0;3.9;84.95
05.10.2022 13:00;93.2;26.7;3.9;6.3;0.3;57;0;3.9;87.6
05.10.2022 13:15;87.6;27.5;3.8;4.8;2.4;65.85;0;0;97.15
05.10.2022 13:30;72.3;25.9;3.9;10.2;0;55.4;0;0;85.2
05.10.2022 13:45;82.4;24.4;3.8;8.1;0.6;55;0;3;83.2
05.10.2022 14:00;81.4;25.7;3.9;15.3;0;63.95;0;0;93.55
05.10.2022 14:15;69.4;24.65;3.7;22.2;0;64.85;0;0;93.2
05.10.2022 14:30;55.5;22.7;2.8;28.2;0;60.5;0;0;86
05.10.2022 14:45;56.4;22.6;1.7;37.5;0;59.35;0;0;83.65
05.10.2022 15:00;49;24.9;1.2;33.6;0;65.75;0;0;91.85
05.10.2022 15:15;48.9;26.45;0.9;34.2;0;55.1;0;0;82.45
05.10.2022 15:30;47.7;25.35;0.2;42.6;0;55.75;0;0;81.3
05.10.2022 15:45;44.8;24.85;0.1;39.9;0;65.85;0;0;90.8
05.10.2022 16:00;39;26;0.1;45.9;0;57.8;0;0;83.9
05.10.2022 16:15;31.8;25.35;0;54.6;0;57.6;0;0;82.95
05.10.2022 16:30;24.5;24.45;0.1;68.1;0;61.95;0;0;86.5
05.10.2022 16:45;15.9;24.95;0.1;63.9;0;64.05;8.95;0;89.1
05.10.2022 17:00;12.3;24.65;0.1;66.3;0;54.2;12.25;0;78.95
05.10.2022 17:15;9.6;24.3;0.1;80.1;0;54.05;14.6;0;78.45
05.10.2022 17:30;4.9;24.45;0.1;75;0;65.7;19.45;0;90.25
05.10.2022 17:45;2.1;24.3;0;75.6;0;53.8;22.2;0;78.1
05.10.2022 18:00;0.6;24.15;0.1;73.2;0;52.75;23.45;0;77
05.10.2022 18:15;0.2;22.35;0.1;74.4;0;51.5;22.05;0;73.95
05.10.2022 18:30;0;23;0.1;70.5;0;51.5;22.9;0;74.6
05.10.2022 18:45;0;25.35;0.1;67.5;0;45.3;25.25;0;70.75
05.10.2022 19:00;0;24.45;0.1;58.8;0;42.05;24.35;0;66.6
05.10.2022 19:15;0;23.85;0;63.9;0;34.05;23.85;0;57.9
05.10.2022 19:30;0;20.25;0.1;53.4;0;43.1;20.15;0;63.45
05.10.2022 19:45;0;20.2;0.1;50.1;0;32.7;20.1;0;53
05.10.2022 20:00;0;17.25;0.1;48.3;0;31.45;17.15;0;48.8
05.10.2022 20:15;0;19.5;0.1;52.5;0;30.25;19.4;0;49.85
05.10.2022 20:30;0;20.15;0.1;58.8;0;33.6;20.05;0;53.85
05.10.2022 20:45;0;21.05;0;51;0;37;21.05;0;58.05
05.10.2022 21:00;0;19.2;0.1;48;0;30.35;19.1;0;49.65
05.10.2022 21:15;0;18.05;0.1;49.2;0;30.15;17.95;0;48.3
05.10.2022 21:30;0;21.6;0.1;55.8;0;30.2;21.5;0;51.9
05.10.2022 21:45;0;21.5;0.1;56.4;0;33.4;21.4;0;55
05.10.2022 22:00;0;17.5;0.1;48.6;0;37.25;17.4;0;54.85
05.10.2022 22:15;0;19.7;0;51;0;30.45;19.7;0;50.15
05.10.2022 22:30;0;19.7;0.1;47.4;0;30.15;19.6;0;49.95
05.10.2022 22:45;0;16.05;0.1;46.2;0;30.45;15.95;0;46.6
05.10.2022 23:00;0;16;0.1;55.8;0;30.05;15.9;0;46.15
05.10.2022 23:15;0;16.05;0.1;47.1;0;40.2;15.95;0;56.35
05.10.2022 23:30;0;18.8;0.1;50.7;0;30.15;18.7;0;49.05
05.10.2022 23:45;0;20.3;0;50.4;0;30.3;20.3;0;50.6
06.10.2022 00:00;0;20.35;0.1;51;0;30.1;20.25;0;50.55
06.10.2022 00:15;0;21.2;0.1;56.7;0;30.55;21.1;0;51.85
06.10.2022 00:30;0;21.6;0.1;56.4;0;36.45;21.5;0;58.15
06.10.2022 00:45;0;20.35;0.1;50.7;0;34.35;20.25;0;54.8
06.10.2022 01:00;0;20.35;0.1;51;0;30.4;20.25;0;50.85
06.10.2022 01:15;0;20.35;0;50.4;0;30.55;20.35;0;50.9
06.10.2022 01:30;0;20.3;0.1;50.7;0;30.4;20.2;0;50.8
06.10.2022 01:45;0;20.4;0.1;58.8;0;30.15;20.3;0;50.65
06.10.2022 02:00;0;20.45;0.1;53.1;0;39.95;20.35;0;60.5
06.10.2022 02:15;0;20.3;0.1;50.7;0;31.3;20.2;0;51.7
06.10.2022 02:30;0;18.5;0.1;46.2;0;30.5;18.4;0;49.1
06.10.2022 02:45;0;15.9;0;46.2;0;30.25;15.9;0;46.15
06.10.2022 03:00;0;15.9;0.1;46.2;0;30.25;15.8;0;46.25
06.10.2022 03:15;0;16;0.1;51.9;0;30.45;15.9;0;46.55
06.10.2022 03:30;0;15.9;0.1;50.4;0;37.1;15.8;0;53.1
06.10.2022 03:45;0;15.95;0.1;46.8;0;33.25;15.85;0;49.3
06.10.2022 04:00;0;16;0.1;48.3;0;31.25;15.9;0;47.35
06.10.2022 04:15;0;15.9;0;48.3;0;32.4;15.9;0;48.3
06.10.2022 04:30;0;16;0.1;48.9;0;32.55;15.9;0;48.65
06.10.2022 04:45;0;16.4;0.1;52.2;0;32.85;16.3;0;49.35
06.10.2022 05:00;0;19.05;0.1;75;0;36.5;18.95;0;55.65
06.10.2022 05:15;0;21.15;0.1;71.7;0;54.8;21.05;0;76.05
06.10.2022 05:30;0;21.75;0.1;68.7;0;49.15;21.65;0;71
06.10.2022 05:45;0;21.05;0;74.1;0;49.15;21.05;0;70.2
06.10.2022 06:00;0;25.4;0.1;78;0;49.8;25.3;0;75.3
06.10.2022 06:15;0;25.55;0.1;84.3;0;53.7;25.45;0;79.35
06.10.2022 06:30;0;24.1;0.1;75.3;0;58.75;24;0;82.95
